type,seq,timestamp,waveform_wander,wander_average,waveform_wander_threshold,someone_status,waveform_jitter,jitter_midean,waveform_jitter_threshold,move_status
RADAR_DADA,2223,2026-02-10 10:17:42.678,0.000000,0.000000,0.000000,0,0.001289,0.000450,0.002252,0
RADAR_DADA,2224,2026-02-10 10:17:42.792,0.000000,0.000000,0.000000,0,0.002532,0.000450,0.002252,0
RADAR_DADA,2225,2026-02-10 10:17:42.905,0.000000,0.000000,0.000000,0,0.000863,0.000450,0.002252,0
RADAR_DADA,2226,2026-02-10 10:17:43.016,0.000000,0.000000,0.000000,0,0.000544,0.000450,0.002252,0
RADAR_DADA,2227,2026-02-10 10:17:43.128,0.000000,0.000000,0.000000,0,0.000938,0.000454,0.002269,0
RADAR_DADA,2228,2026-02-10 10:17:43.254,0.000000,0.000000,0.000000,0,0.001020,0.000539,0.002694,0
RADAR_DADA,2229,2026-02-10 10:17:43.376,0.000000,0.000000,0.000000,0,0.000613,0.000544,0.002722,0
RADAR_DADA,2230,2026-02-10 10:17:43.478,0.000000,0.000000,0.000000,0,0.000292,0.000539,0.002694,0
RADAR_DADA,2231,2026-02-10 10:17:43.594,0.000000,0.000000,0.000000,0,0.000717,0.000544,0.002722,0
RADAR_DADA,2232,2026-02-10 10:17:43.694,0.000000,0.000000,0.000000,0,0.001610,0.000613,0.003067,0
RADAR_DADA,2233,2026-02-10 10:17:43.826,0.000000,0.000000,0.000000,0,0.000125,0.000613,0.003067,0
RADAR_DADA,2234,2026-02-10 10:17:43.936,0.000000,0.000000,0.000000,0,0.000499,0.000613,0.003067,0
RADAR_DADA,2235,2026-02-10 10:17:44.045,0.000000,0.000000,0.000000,0,0.000907,0.000613,0.003067,0
RADAR_DADA,2236,2026-02-10 10:17:44.151,0.000000,0.000000,0.000000,0,0.000291,0.000613,0.003067,0
RADAR_DADA,2237,2026-02-10 10:17:44.276,0.000000,0.000000,0.000000,0,0.000371,0.000613,0.003067,0
RADAR_DADA,2238,2026-02-10 10:17:44.373,0.000000,0.000000,0.000000,0,0.000434,0.000613,0.003067,0
RADAR_DADA,2239,2026-02-10 10:17:44.509,0.000000,0.000000,0.000000,0,0.001448,0.000613,0.003067,0
RADAR_DADA,2240,2026-02-10 10:17:44.612,0.000000,0.000000,0.000000,0,0.000165,0.000544,0.002722,0
RADAR_DADA,2241,2026-02-10 10:17:44.726,0.000000,0.000000,0.000000,0,0.000642,0.000544,0.002722,0
RADAR_DADA,2242,2026-02-10 10:17:44.841,0.000000,0.000000,0.000000,0,0.002052,0.000613,0.003067,0
RADAR_DADA,2243,2026-02-10 10:17:44.965,0.000000,0.000000,0.000000,0,0.000202,0.000613,0.003067,0
RADAR_DADA,2244,2026-02-10 10:17:45.092,0.000000,0.000000,0.000000,0,0.000546,0.000613,0.003067,0
RADAR_DADA,2245,2026-02-10 10:17:45.203,0.000000,0.000000,0.000000,0,0.000641,0.000641,0.003207,0
RADAR_DADA,2246,2026-02-10 10:17:45.313,0.000000,0.000000,0.000000,0,0.000429,0.000641,0.003207,0
RADAR_DADA,2247,2026-02-10 10:17:45.430,0.000000,0.000000,0.000000,0,0.000676,0.000641,0.003207,0
RADAR_DADA,2248,2026-02-10 10:17:45.538,0.000000,0.000000,0.000000,0,0.000238,0.000613,0.003067,0
RADAR_DADA,2249,2026-02-10 10:17:45.649,0.000000,0.000000,0.000000,0,0.000432,0.000546,0.002728,0
RADAR_DADA,2250,2026-02-10 10:17:45.762,0.000000,0.000000,0.000000,0,0.000130,0.000544,0.002722,0
RADAR_DADA,2251,2026-02-10 10:17:45.872,0.000000,0.000000,0.000000,0,0.000083,0.000499,0.002495,0
RADAR_DADA,2252,2026-02-10 10:17:45.987,0.000000,0.000000,0.000000,0,0.000683,0.000499,0.002495,0
RADAR_DADA,2253,2026-02-10 10:17:46.102,0.000000,0.000000,0.000000,0,0.000342,0.000434,0.002169,0
RADAR_DADA,2254,2026-02-10 10:17:46.224,0.000000,0.000000,0.000000,0,0.001194,0.000434,0.002169,0
RADAR_DADA,2255,2026-02-10 10:17:46.327,0.000000,0.000000,0.000000,0,0.000339,0.000434,0.002169,0
RADAR_DADA,2256,2026-02-10 10:17:46.447,0.000000,0.000000,0.000000,0,0.000468,0.000434,0.002169,0
RADAR_DADA,2257,2026-02-10 10:17:46.565,0.000000,0.000000,0.000000,0,0.000308,0.000432,0.002161,0
RADAR_DADA,2258,2026-02-10 10:17:46.669,0.000000,0.000000,0.000000,0,0.000216,0.000432,0.002161,0
RADAR_DADA,2259,2026-02-10 10:17:46.785,0.000000,0.000000,0.000000,0,0.000127,0.000429,0.002144,0
RADAR_DADA,2260,2026-02-10 10:17:46.914,0.000000,0.000000,0.000000,0,0.000131,0.000371,0.001853,0
RADAR_DADA,2261,2026-02-10 10:17:47.027,0.000000,0.000000,0.000000,0,0.000153,0.000371,0.001853,0
RADAR_DADA,2262,2026-02-10 10:17:47.133,0.000000,0.000000,0.000000,0,0.000135,0.000342,0.001711,0
RADAR_DADA,2263,2026-02-10 10:17:47.244,0.000000,0.000000,0.000000,0,0.000417,0.000342,0.001711,0
RADAR_DADA,2264,2026-02-10 10:17:47.356,0.000000,0.000000,0.000000,0,0.000235,0.000339,0.001695,0
RADAR_DADA,2265,2026-02-10 10:17:47.484,0.000000,0.000000,0.000000,0,0.000062,0.000339,0.001695,0
RADAR_DADA,2266,2026-02-10 10:17:47.597,0.000000,0.000000,0.000000,0,0.000381,0.000339,0.001695,0
RADAR_DADA,2267,2026-02-10 10:17:47.708,0.000000,0.000000,0.000000,0,0.000183,0.000308,0.001539,0
RADAR_DADA,2268,2026-02-10 10:17:47.819,0.000000,0.000000,0.000000,0,0.062749,0.000339,0.001695,0
RADAR_DADA,2269,2026-02-10 10:17:47.930,0.000000,0.000000,0.000000,0,0.003039,0.000339,0.001695,1
RADAR_DADA,2270,2026-02-10 10:17:48.038,0.000000,0.000000,0.000000,0,0.000896,0.000339,0.001695,1
RADAR_DADA,2271,2026-02-10 10:17:48.139,0.000000,0.000000,0.000000,0,0.011687,0.000339,0.001695,1
RADAR_DADA,2272,2026-02-10 10:17:48.266,0.000000,0.000000,0.000000,0,0.000418,0.000339,0.001695,1
RADAR_DADA,2273,2026-02-10 10:17:48.378,0.000000,0.000000,0.000000,0,0.000370,0.000342,0.001711,1
RADAR_DADA,2274,2026-02-10 10:17:48.506,0.000000,0.000000,0.000000,0,0.000161,0.000339,0.001695,0
RADAR_DADA,2275,2026-02-10 10:17:48.638,0.000000,0.000000,0.000000,0,0.000522,0.000342,0.001711,0
RADAR_DADA,2276,2026-02-10 10:17:48.732,0.000000,0.000000,0.000000,0,0.000061,0.000342,0.001711,0
RADAR_DADA,2277,2026-02-10 10:17:48.876,0.000000,0.000000,0.000000,0,0.000500,0.000342,0.001711,0
RADAR_DADA,2278,2026-02-10 10:17:48.984,0.000000,0.000000,0.000000,0,0.000128,0.000339,0.001695,0
RADAR_DADA,2279,2026-02-10 10:17:49.090,0.000000,0.000000,0.000000,0,0.000430,0.000339,0.001695,0
RADAR_DADA,2280,2026-02-10 10:17:49.225,0.000000,0.000000,0.000000,0,0.000121,0.000308,0.001539,0
RADAR_DADA,2281,2026-02-10 10:17:49.336,0.000000,0.000000,0.000000,0,0.000274,0.000274,0.001370,0
RADAR_DADA,2282,2026-02-10 10:17:49.447,0.000000,0.000000,0.000000,0,0.000172,0.000235,0.001175,0
RADAR_DADA,2283,2026-02-10 10:17:49.560,0.000000,0.000000,0.000000,0,0.000190,0.000235,0.001175,0
RADAR_DADA,2284,2026-02-10 10:17:49.654,0.000000,0.000000,0.000000,0,0.000213,0.000235,0.001175,0
RADAR_DADA,2285,2026-02-10 10:17:49.769,0.000000,0.000000,0.000000,0,0.000592,0.000274,0.001370,0
RADAR_DADA,2286,2026-02-10 10:17:49.892,0.000000,0.000000,0.000000,0,0.000285,0.000285,0.001424,0
RADAR_DADA,2287,2026-02-10 10:17:50.004,0.000000,0.000000,0.000000,0,0.000528,0.000370,0.001851,0
RADAR_DADA,2288,2026-02-10 10:17:50.116,0.000000,0.000000,0.000000,0,0.000395,0.000370,0.001851,0
RADAR_DADA,2289,2026-02-10 10:17:50.248,0.000000,0.000000,0.000000,0,0.000117,0.000370,0.001851,0
RADAR_DADA,2290,2026-02-10 10:17:50.372,0.000000,0.000000,0.000000,0,0.000264,0.000370,0.001851,0
RADAR_DADA,2291,2026-02-10 10:17:50.484,0.000000,0.000000,0.000000,0,0.000324,0.000324,0.001621,0
RADAR_DADA,2292,2026-02-10 10:17:50.600,0.000000,0.000000,0.000000,0,0.000191,0.000324,0.001621,0
RADAR_DADA,2293,2026-02-10 10:17:50.710,0.000000,0.000000,0.000000,0,0.000164,0.000285,0.001424,0
RADAR_DADA,2294,2026-02-10 10:17:50.820,0.000000,0.000000,0.000000,0,0.000108,0.000274,0.001370,0
RADAR_DADA,2295,2026-02-10 10:17:50.938,0.000000,0.000000,0.000000,0,0.000610,0.000274,0.001370,0
RADAR_DADA,2296,2026-02-10 10:17:51.051,0.000000,0.000000,0.000000,0,0.000372,0.000274,0.001370,0
RADAR_DADA,2297,2026-02-10 10:17:51.172,0.000000,0.000000,0.000000,0,0.000397,0.000274,0.001370,0
RADAR_DADA,2298,2026-02-10 10:17:51.268,0.000000,0.000000,0.000000,0,0.000229,0.000264,0.001318,0
RADAR_DADA,2299,2026-02-10 10:17:51.380,0.000000,0.000000,0.000000,0,0.000169,0.000264,0.001318,0
RADAR_DADA,2300,2026-02-10 10:17:51.509,0.000000,0.000000,0.000000,0,0.000165,0.000229,0.001144,0
RADAR_DADA,2301,2026-02-10 10:17:51.623,0.000000,0.000000,0.000000,0,0.000271,0.000264,0.001318,0
RADAR_DADA,2302,2026-02-10 10:17:51.763,0.000000,0.000000,0.000000,0,0.094343,0.000264,0.001318,0
RADAR_DADA,2303,2026-02-10 10:17:51.874,0.000000,0.000000,0.000000,0,0.001897,0.000271,0.001356,1
RADAR_DADA,2304,2026-02-10 10:17:51.987,0.000000,0.000000,0.000000,0,0.001710,0.000271,0.001356,1
RADAR_DADA,2305,2026-02-10 10:17:52.114,0.000000,0.000000,0.000000,0,0.001017,0.000274,0.001370,1
RADAR_DADA,2306,2026-02-10 10:17:52.210,0.000000,0.000000,0.000000,0,0.000368,0.000285,0.001424,1
RADAR_DADA,2307,2026-02-10 10:17:52.322,0.000000,0.000000,0.000000,0,0.000534,0.000324,0.001621,1
RADAR_DADA,2308,2026-02-10 10:17:52.434,0.000000,0.000000,0.000000,0,0.001921,0.000368,0.001842,1
RADAR_DADA,2309,2026-02-10 10:17:52.546,0.000000,0.000000,0.000000,0,0.001861,0.000372,0.001858,1
RADAR_DADA,2310,2026-02-10 10:17:52.658,0.000000,0.000000,0.000000,0,0.001221,0.000372,0.001858,1
RADAR_DADA,2311,2026-02-10 10:17:52.785,0.000000,0.000000,0.000000,0,0.000420,0.000395,0.001977,1
RADAR_DADA,2312,2026-02-10 10:17:52.897,0.000000,0.000000,0.000000,0,0.003721,0.000395,0.001977,1
RADAR_DADA,2313,2026-02-10 10:17:53.010,0.000000,0.000000,0.000000,0,0.000863,0.000397,0.001983,1
RADAR_DADA,2314,2026-02-10 10:17:53.152,0.000000,0.000000,0.000000,0,0.000986,0.000420,0.002101,0
RADAR_DADA,2315,2026-02-10 10:17:53.248,0.000000,0.000000,0.000000,0,0.000300,0.000420,0.002101,0
RADAR_DADA,2316,2026-02-10 10:17:53.360,0.000000,0.000000,0.000000,0,0.002075,0.000534,0.002671,1
RADAR_DADA,2317,2026-02-10 10:17:53.488,0.000000,0.000000,0.000000,0,0.003336,0.000610,0.003051,1
RADAR_DADA,2318,2026-02-10 10:17:53.602,0.000000,0.000000,0.000000,0,0.002528,0.000863,0.004317,1
RADAR_DADA,2319,2026-02-10 10:17:53.714,0.000000,0.000000,0.000000,0,0.000467,0.000863,0.004317,1
RADAR_DADA,2320,2026-02-10 10:17:53.845,0.000000,0.000000,0.000000,0,0.000459,0.000863,0.004317,1
RADAR_DADA,2321,2026-02-10 10:17:53.951,0.000000,0.000000,0.000000,0,0.000394,0.000863,0.004317,1
RADAR_DADA,2322,2026-02-10 10:17:54.063,0.000000,0.000000,0.000000,0,0.005560,0.000986,0.004930,1
RADAR_DADA,2323,2026-02-10 10:17:54.188,0.000000,0.000000,0.000000,0,0.000930,0.000986,0.004930,0
RADAR_DADA,2324,2026-02-10 10:17:54.286,0.000000,0.000000,0.000000,0,0.002524,0.001017,0.005084,1
RADAR_DADA,2325,2026-02-10 10:17:54.414,0.000000,0.000000,0.000000,0,0.008761,0.001221,0.006106,1
RADAR_DADA,2326,2026-02-10 10:17:54.529,0.000000,0.000000,0.000000,0,0.010517,0.001710,0.008549,1
RADAR_DADA,2327,2026-02-10 10:17:54.637,0.000000,0.000000,0.000000,0,0.008970,0.001710,0.008549,1
RADAR_DADA,2328,2026-02-10 10:17:54.749,0.000000,0.000000,0.000000,0,0.001832,0.001710,0.008549,1
RADAR_DADA,2329,2026-02-10 10:17:54.847,0.000000,0.000000,0.000000,0,0.006206,0.001832,0.009158,1
RADAR_DADA,2330,2026-02-10 10:17:54.977,0.000000,0.000000,0.000000,0,0.047349,0.001861,0.009304,1
RADAR_DADA,2331,2026-02-10 10:17:55.101,0.000000,0.000000,0.000000,0,0.013237,0.001921,0.009605,1
RADAR_DADA,2332,2026-02-10 10:17:55.198,0.000000,0.000000,0.000000,0,0.006410,0.002075,0.010373,1
RADAR_DADA,2333,2026-02-10 10:17:55.331,0.000000,0.000000,0.000000,0,0.003300,0.002524,0.012621,1
RADAR_DADA,2334,2026-02-10 10:17:55.466,0.000000,0.000000,0.000000,0,0.002901,0.002528,0.012640,1
RADAR_DADA,2335,2026-02-10 10:17:55.565,0.000000,0.000000,0.000000,0,0.007337,0.002901,0.014504,1
RADAR_DADA,2336,2026-02-10 10:17:55.683,0.000000,0.000000,0.000000,0,0.014067,0.003300,0.016500,1
RADAR_DADA,2337,2026-02-10 10:17:55.804,0.000000,0.000000,0.000000,0,0.012626,0.003300,0.016500,1
RADAR_DADA,2338,2026-02-10 10:17:55.915,0.000000,0.000000,0.000000,0,0.001812,0.003300,0.016500,1
RADAR_DADA,2339,2026-02-10 10:17:56.046,0.000000,0.000000,0.000000,0,0.051399,0.003336,0.016679,1
RADAR_DADA,2340,2026-02-10 10:17:56.144,0.000000,0.000000,0.000000,0,0.005723,0.005560,0.027800,1
RADAR_DADA,2341,2026-02-10 10:17:56.268,0.000000,0.000000,0.000000,0,0.009964,0.005723,0.028613,1
RADAR_DADA,2342,2026-02-10 10:17:56.362,0.000000,0.000000,0.000000,0,0.003355,0.005723,0.028613,1
RADAR_DADA,2343,2026-02-10 10:17:56.490,0.000000,0.000000,0.000000,0,0.002578,0.005723,0.028613,1
RADAR_DADA,2344,2026-02-10 10:17:56.605,0.000000,0.000000,0.000000,0,0.001411,0.005723,0.028613,1
RADAR_DADA,2345,2026-02-10 10:17:56.714,0.000000,0.000000,0.000000,0,0.076048,0.006206,0.031030,1
RADAR_DADA,2346,2026-02-10 10:17:56.842,0.000000,0.000000,0.000000,0,0.001563,0.006206,0.031030,1
RADAR_DADA,2347,2026-02-10 10:17:56.970,0.000000,0.000000,0.000000,0,0.001717,0.006206,0.031030,1
RADAR_DADA,2348,2026-02-10 10:17:57.091,0.000000,0.000000,0.000000,0,0.000294,0.006206,0.031030,1
RADAR_DADA,2349,2026-02-10 10:17:57.209,0.000000,0.000000,0.000000,0,0.000640,0.006206,0.031030,1
RADAR_DADA,2350,2026-02-10 10:17:57.337,0.000000,0.000000,0.000000,0,0.000377,0.005723,0.028613,1
RADAR_DADA,2351,2026-02-10 10:17:57.448,0.000000,0.000000,0.000000,0,0.000146,0.003355,0.016777,0
RADAR_DADA,2352,2026-02-10 10:17:57.576,0.000000,0.000000,0.000000,0,0.000270,0.003300,0.016500,0
RADAR_DADA,2353,2026-02-10 10:17:57.671,0.000000,0.000000,0.000000,0,0.000312,0.003300,0.016500,0
RADAR_DADA,2354,2026-02-10 10:17:57.806,0.000000,0.000000,0.000000,0,0.000291,0.002901,0.014504,0
RADAR_DADA,2355,2026-02-10 10:17:57.928,0.000000,0.000000,0.000000,0,0.000527,0.002578,0.012891,0
RADAR_DADA,2356,2026-02-10 10:17:58.049,0.000000,0.000000,0.000000,0,0.000994,0.001812,0.009058,0
RADAR_DADA,2357,2026-02-10 10:17:58.172,0.000000,0.000000,0.000000,0,0.000388,0.001717,0.008587,0
RADAR_DADA,2358,2026-02-10 10:17:58.279,0.000000,0.000000,0.000000,0,0.001243,0.001563,0.007814,0
RADAR_DADA,2359,2026-02-10 10:17:58.410,0.000000,0.000000,0.000000,0,0.001698,0.001563,0.007814,0
RADAR_DADA,2360,2026-02-10 10:17:58.518,0.000000,0.000000,0.000000,0,0.001132,0.001411,0.007055,0
RADAR_DADA,2361,2026-02-10 10:17:58.643,0.000000,0.000000,0.000000,0,0.000389,0.001243,0.006216,0
RADAR_DADA,2362,2026-02-10 10:17:58.772,0.000000,0.000000,0.000000,0,0.000891,0.001132,0.005661,0
RADAR_DADA,2363,2026-02-10 10:17:58.884,0.000000,0.000000,0.000000,0,0.000947,0.000994,0.004971,0
RADAR_DADA,2364,2026-02-10 10:17:58.996,0.000000,0.000000,0.000000,0,0.006948,0.000994,0.004971,0
RADAR_DADA,2365,2026-02-10 10:17:59.124,0.000000,0.000000,0.000000,0,0.005492,0.000994,0.004971,1
RADAR_DADA,2366,2026-02-10 10:17:59.235,0.000000,0.000000,0.000000,0,0.006231,0.000994,0.004971,1
RADAR_DADA,2367,2026-02-10 10:17:59.346,0.000000,0.000000,0.000000,0,0.005339,0.000994,0.004971,1
RADAR_DADA,2368,2026-02-10 10:17:59.462,0.000000,0.000000,0.000000,0,0.002499,0.000994,0.004971,1
RADAR_DADA,2369,2026-02-10 10:17:59.576,0.000000,0.000000,0.000000,0,0.001571,0.000994,0.004971,1
RADAR_DADA,2370,2026-02-10 10:17:59.681,0.000000,0.000000,0.000000,0,0.004448,0.000994,0.004971,1
RADAR_DADA,2371,2026-02-10 10:17:59.793,0.000000,0.000000,0.000000,0,0.003411,0.000994,0.004971,1
RADAR_DADA,2372,2026-02-10 10:17:59.924,0.000000,0.000000,0.000000,0,0.000951,0.000951,0.004754,1
RADAR_DADA,2373,2026-02-10 10:18:00.061,0.000000,0.000000,0.000000,0,0.002304,0.000994,0.004971,1
RADAR_DADA,2374,2026-02-10 10:18:00.183,0.000000,0.000000,0.000000,0,0.001318,0.001132,0.005661,1
RADAR_DADA,2375,2026-02-10 10:18:00.304,0.000000,0.000000,0.000000,0,0.002573,0.001243,0.006216,1
RADAR_DADA,2376,2026-02-10 10:18:00.449,0.000000,0.000000,0.000000,0,0.001183,0.001243,0.006216,1
RADAR_DADA,2377,2026-02-10 10:18:00.575,0.000000,0.000000,0.000000,0,0.000724,0.001243,0.006216,1
RADAR_DADA,2378,2026-02-10 10:18:00.685,0.000000,0.000000,0.000000,0,0.005553,0.001318,0.006592,1
RADAR_DADA,2379,2026-02-10 10:18:00.799,0.000000,0.000000,0.000000,0,0.005644,0.001571,0.007857,1
RADAR_DADA,2380,2026-02-10 10:18:00.929,0.000000,0.000000,0.000000,0,0.003560,0.001698,0.008489,1
RADAR_DADA,2381,2026-02-10 10:18:01.062,0.000000,0.000000,0.000000,0,0.087264,0.002304,0.011519,1
RADAR_DADA,2382,2026-02-10 10:18:01.185,0.000000,0.000000,0.000000,0,0.001479,0.002304,0.011519,1
RADAR_DADA,2383,2026-02-10 10:18:01.309,0.000000,0.000000,0.000000,0,0.012941,0.002499,0.012496,1
RADAR_DADA,2384,2026-02-10 10:18:01.421,0.000000,0.000000,0.000000,0,0.001222,0.002499,0.012496,1
RADAR_DADA,2385,2026-02-10 10:18:01.532,0.000000,0.000000,0.000000,0,0.000660,0.002499,0.012496,1
RADAR_DADA,2386,2026-02-10 10:18:01.644,0.000000,0.000000,0.000000,0,0.047737,0.002573,0.012864,1
